stim1,stim2,correct,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,ws.thisRepN,ws.thisTrialN,ws.thisN,ws.thisIndex,cat.thisRepN,cat.thisTrialN,cat.thisN,cat.thisIndex,key_resp_2.keys,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
prac1.wav,prac2.wav,1,0,0,0,0,,,,,,,,,None,1,1,7.05903506279,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
,,,,,,,,,,,,,,,,,,,space,20.0731160641,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
ws/15.wav,ws/6.wav,2,,,,,0,0,0,8,,,,,None,1,0,1.63620495796,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
ws/2.wav,ws/11.wav,1,,,,,0,1,1,0,,,,,None,2,0,4.42263102531,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
ws/6.wav,ws/24.wav,1,,,,,0,2,2,5,,,,,['1'],None,0,,,,[2.653432846069336],,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
ws/6.wav,ws/32.wav,1,,,,,0,3,3,4,,,,,None,1,1,0.501838207245,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
ws/8.wav,ws/26.wav,1,,,,,0,4,4,7,,,,,None,1,1,2.70419812202,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
ws/2.wav,ws/20.wav,1,,,,,0,5,5,1,,,,,['1'],None,0,,,,[2.7705140113830566],,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
ws/35.wav,ws/8.wav,2,,,,,0,6,6,14,,,,,None,2,1,0.134747982025,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
ws/25.wav,ws/7.wav,2,,,,,0,7,7,11,,,,,None,1,0,0.0178701877594,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
ws/5.wav,ws/14.wav,1,,,,,0,8,8,2,,,,,None,1,1,2.50405788422,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
ws/30.wav,ws/2.wav,2,,,,,0,9,9,12,,,,,None,1,0,0.0679330825806,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
ws/28.wav,ws/7.wav,2,,,,,0,10,10,13,,,,,None,2,1,2.40398383141,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
ws/5.wav,ws/36.wav,1,,,,,0,11,11,3,,,,,['1'],1,1,1.10227799416,,,[2.8532259464263916],,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
ws/7.wav,ws/16.wav,1,,,,,0,12,12,6,,,,,None,1,1,1.66868901253,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
ws/23.wav,ws/5.wav,2,,,,,0,13,13,10,,,,,None,1,0,0.218274116516,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
ws/17.wav,ws/8.wav,2,,,,,0,14,14,9,,,,,None,1,0,2.52057790756,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
,,,,,,,,,,,,,,,,,,,,,,space,56.3794131279,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
cat/852.wav,cat/825.wav,2,,,,,,,,,0,0,0,10,,1,0,0.60178399086,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
cat/285.wav,cat/258.wav,2,,,,,,,,,0,1,1,1,,2,1,0.351628065109,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
cat/762.wav,cat/726.wav,2,,,,,,,,,0,2,2,9,,2,1,0.384955883026,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
cat/528.wav,cat/582.wav,2,,,,,,,,,0,3,3,5,,1,0,0.318263053894,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
cat/2-6-26.wav,cat/2-6-17.wav,2,,,,,,,,,0,4,4,18,,1,0,0.200369119644,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
cat/268.wav,cat/286.wav,1,,,,,,,,,0,5,5,3,,1,1,1.7196559906,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
cat/725.wav,cat/752.wav,1,,,,,,,,,0,6,6,8,,2,0,0.318252801895,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
cat/8-12-5.wav,cat/8-5-12.wav,1,,,,,,,,,0,7,7,24,,1,1,0.952360868454,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
cat/2-15-7.wav,cat/2-22-7.wav,1,,,,,,,,,0,8,8,16,,2,0,0.852226018906,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
cat/257.wav,cat/275.wav,1,,,,,,,,,0,9,9,0,,2,0,0.451730012894,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
cat/8-6-11.wav,cat/8-11-6.wav,2,,,,,,,,,0,10,10,23,,2,1,0.668486118317,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
cat/10-6-7.wav,cat/13-6-7.wav,1,,,,,,,,,0,11,11,12,,2,0,0.768742084503,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
cat/6-18-2.wav,cat/6-2-18.wav,1,,,,,,,,,0,12,12,21,,2,0,1.76981592178,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
cat/2-23-8.wav,cat/2-14-8.wav,2,,,,,,,,,0,13,13,27,,1,0,2.21936297417,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
cat/16-5-8.wav,cat/11-5-8.wav,2,,,,,,,,,0,14,14,25,,1,0,1.46951508522,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
cat/276.wav,cat/267.wav,2,,,,,,,,,0,15,15,2,,1,0,0.134634971619,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
cat/627.wav,cat/672.wav,2,,,,,,,,,0,16,16,6,,2,1,1.36957406998,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
cat/682.wav,cat/628.wav,1,,,,,,,,,0,17,17,7,,2,0,0.184728860855,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
cat/11-5-7.wav,cat/21-5-7.wav,1,,,,,,,,,0,18,18,13,,1,1,0.268149852753,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
cat/2-5-13.wav,cat/2-5-16.wav,2,,,,,,,,,0,19,19,28,,2,1,2.60406208038,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
cat/2-7-14.wav,cat/2-14-7.wav,2,,,,,,,,,0,20,20,30,,1,0,0.718760967255,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
cat/7-5-10.wav,cat/7-10-5.wav,2,,,,,,,,,0,21,21,22,,2,1,0.334901094437,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
cat/5-16-2.wav,cat/5-2-16.wav,1,,,,,,,,,0,22,22,19,,2,0,1.73645210266,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
cat/25-5-8.wav,cat/12-5-8.wav,2,,,,,,,,,0,23,23,32,,1,0,0.318305969238,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
cat/2-6-20.wav,cat/2-6-18.wav,2,,,,,,,,,0,24,24,29,,1,0,0.818694114685,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
cat/826.wav,cat/862.wav,1,,,,,,,,,0,25,25,11,,1,1,1.65307593346,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
cat/2-8-15.wav,cat/2-15-8.wav,2,,,,,,,,,0,26,26,31,,2,1,0.101487159729,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
cat/2-13-8.wav,cat/2-8-13.wav,1,,,,,,,,,0,27,27,14,,2,0,0.868899106979,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
cat/2-5-18.wav,cat/2-5-12.wav,1,,,,,,,,,0,28,28,17,,2,0,0.752130031586,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
cat/572.wav,cat/527.wav,1,,,,,,,,,0,29,29,4,,2,0,0.0179898738861,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
cat/2-17-7.wav,cat/2-15-7.wav,2,,,,,,,,,0,30,30,26,,2,1,0.117995977402,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
cat/2-14-8.wav,cat/2-10-8.wav,1,,,,,,,,,0,31,31,15,,1,1,1.5862891674,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
cat/6-17-2.wav,cat/6-2-17.wav,1,,,,,,,,,0,32,32,20,,None,0,,,,,,,,,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
,,,,,,,,,,,,,,,,,,,,,,,,space,18.2878689766,2016_Jul_27_1421,59.9369521539,Stat_Cat_Oct,001,124,
